timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
66888000,66888000,1310988,1310988,-0.000929976,0.0016351806,-0.0002503409,-0.0067445445,4.441484e-05,-0.038683318,4000,4000,0,0,1,1
67388000,67388000,1310988,1310988,-3.515373e-05,-0.00023861931,-6.2850435e-05,-0.006849889,0.00022637425,-0.03923877,4000,4000,0,0,1,1
67888000,67888000,1310988,1310988,0.00014381084,-0.00013422317,-3.1957992e-05,-0.0068067936,0.00031256548,-0.038779084,4000,4000,0,0,1,1
68388000,68388000,1310988,1310988,-2.3435852e-05,6.178533e-05,-1.0652616e-06,-0.006715814,0.00031735384,-0.03866895,4000,4000,0,0,1,1
68888000,68888000,1310988,1310988,-5.1132727e-05,7.989483e-05,2.1305998e-06,-0.006821159,0.00023595097,-0.038683318,4000,4000,0,0,1,1
69388000,69388000,1310988,1310988,2.9827477e-05,-8.415587e-05,5.3263884e-06,-0.0067780633,0.00031256548,-0.03896583,4000,4000,0,0,1,1
69888000,69888000,1310988,1310988,2.0240019e-05,-5.0067447e-05,7.4568147e-06,-0.0068929847,0.0004226988,-0.038721625,4000,4000,0,0,1,1
70388000,70388000,1310988,1310988,-4.580639e-05,3.7284226e-05,4.2611346e-06,-0.0069887526,0.00037960312,-0.03870247,4000,4000,0,0,1,1
70888000,70888000,1310988,1310988,-1.2783174e-05,1.8109504e-05,6.391579e-06,-0.006883408,0.00024552777,-0.038774293,4000,4000,0,0,1,1
71388000,71388000,1310988,1310988,-5.3263184e-06,-2.982741e-05,2.4501083e-05,-0.0068642544,0.00036523794,-0.038793456,4000,4000,0,0,1,1
71888000,71888000,1310988,1310988,4.2610422e-06,-5.0067432e-05,1.8109518e-05,-0.006945657,0.00046100598,-0.038889214,4000,4000,0,0,1,1
72388000,72388000,1310988,1310988,2.2370576e-05,3.9414772e-05,2.2370561e-05,-0.0070031187,0.0002982003,-0.038783874,4000,4000,0,0,1,1
72888000,72888000,1310988,1310988,-4.261069e-06,-3.8349517e-05,2.4501087e-05,-0.007137193,0.00035087275,-0.038850907,4000,4000,0,0,1,1
73388000,73388000,1310988,1310988,-6.391642e-05,0.00068070396,2.769716e-05,-0.0069408687,0.00043227556,-0.03837207,4000,4000,0,0,1,1
73888000,73888000,1310988,1310988,-0.00024501074,-1.3848535e-05,5.432895e-05,-0.006548219,0.0002790467,-0.03940158,4000,4000,0,0,1,1
74388000,74388000,1310988,1310988,3.5153775e-05,0.00023329293,4.154518e-05,-0.005250562,0.00029820035,-0.039593115,4000,4000,0,0,1,1
74888000,74888000,1310988,1310988,1.9174873e-05,0.00015552864,9.3743234e-05,-0.004364707,0.000106664134,-0.03958833,4000,4000,0,0,1,1
75388000,75388000,1310988,1310988,-9.58738e-05,4.2610656e-05,0.00019600867,-0.003387873,0.00037481473,-0.039712828,4000,4000,0,0,1,1
75888000,75888000,1310988,1310988,0.00021837829,-0.0012761863,0.00049854594,-0.002559479,0.00020243227,-0.040148567,4000,4000,0,0,1,1
76388000,76388000,1310988,1310988,0.0011803122,0.001074848,0.0039457413,-0.0017837576,9.229896e-05,-0.04095781,4000,4000,0,0,1,1
76888000,76888000,1310988,1310988,-0.0013241343,0.0007850962,0.0034120393,-0.0020327547,-0.00059244275,-0.03945904,4000,4000,0,0,1,1
77388000,77388000,1310988,1310988,0.00053158234,-0.00060506334,0.0031137674,-0.0024972302,-0.00023331253,-0.03972719,4000,4000,0,0,1,1
77888000,77888000,1310988,1310988,-0.0009853636,-0.0010940317,0.0012410335,-0.002746227,0.00034608433,-0.04008153,4000,4000,0,0,1,1
78388000,78388000,1310988,1310988,8.523365e-06,-0.00038988638,-0.0009757826,-0.0041252873,0.00043227564,-0.039933097,4000,4000,0,0,1,1
78888000,78888000,1310988,1310988,0.00039095266,0.00096086855,-0.0001544625,-0.0058730547,0.00036523794,-0.039166942,4000,4000,0,0,1,1
79388000,79388000,1310988,1310988,-0.0007211848,0.0013891045,-1.0651198e-05,-0.006394991,0.00010666411,-0.038592335,4000,4000,0,0,1,1
79888000,79888000,1310988,1310988,0.00019920444,-0.00023542349,-3.8349543e-05,-0.006270492,-6.0930055e-05,-0.03875515,4000,4000,0,0,1,1
80388000,80388000,1310988,1310988,-0.00024820655,0.000100135105,-1.491357e-05,-0.0045109866,0.0018565936,-0.039284494,4000,4000,0,0,1,1
80888000,80888000,1310988,1310988,3.515373e-05,-0.0001171791,-1.0652521e-06,-0.004720916,0.0020010055,-0.038642082,4000,4000,0,0,1,1
81388000,81388000,1310988,1310988,0.000113983115,-1.8109644e-05,8.0960344e-05,-0.0049965032,0.0018163973,-0.038247302,4000,4000,0,0,1,1
81888000,81888000,1310988,1310988,7.350336e-05,0.00014700655,0.0001129179,-0.005264129,0.0014003316,-0.037868485,4000,4000,0,0,1,1
82388000,82388000,1310988,1310988,0.00029720884,-0.00027909921,0.00013209305,-0.0057873814,0.0007525807,-0.03693607,4000,4000,0,0,1,1
82888000,82888000,1310988,1310988,0.00020239981,0.0001107875,0.00015020289,-0.006334221,-6.719826e-05,-0.03677423,4000,4000,0,0,1,1
