timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
68612000,68612000,1310988,1310988,-4.793691e-05,-0.00011185279,-1.1717831e-05,-0.007383718,0.00021069043,-0.0386089,4000,4000,0,0,0,1
69112000,69112000,1310988,1310988,-1.1717895e-05,-2.3435829e-05,-2.1305223e-06,-0.007240067,0.00029209335,-0.03858017,4000,4000,0,0,0,1
69612000,69612000,1310988,1310988,1.9174751e-05,-4.0480056e-05,-2.1305325e-06,-0.007307104,0.00020590205,-0.038704667,4000,4000,0,0,0,1
70112000,70112000,1310988,1310988,-1.704424e-05,-2.2370547e-05,1.2783187e-05,-0.007541736,0.00034955418,-0.038522705,4000,4000,0,0,0,1
70612000,70612000,1310988,1310988,-4.580637e-05,-6.8176945e-05,1.0652646e-05,-0.0075704665,0.00020111365,-0.038570594,4000,4000,0,0,0,1
71112000,71112000,1310988,1310988,0.00028868765,0.0018823222,2.4499766e-05,-0.007445968,0.0002729397,-0.038675934,4000,4000,0,0,0,1
71612000,71612000,1310988,1310988,-0.00014487599,-6.711175e-05,2.1305137e-05,-0.0064787106,0.00030167014,-0.039006334,4000,4000,0,0,0,1
72112000,72112000,1310988,1310988,-8.522126e-06,7.243799e-05,7.4569084e-06,-0.005631163,0.00029688174,-0.039149992,4000,4000,0,0,0,1
72612000,72612000,1310988,1310988,-0.000115048606,0.00010546114,1.1717943e-05,-0.0047548856,0.00023463248,-0.039178725,4000,4000,0,0,0,1
73112000,73112000,1310988,1310988,-2.7696884e-05,3.4088484e-05,2.5566322e-05,-0.0038594536,0.00033997736,-0.03930322,4000,4000,0,0,0,1
73612000,73612000,1310988,1310988,-9.4812596e-05,-0.0016117443,0.0003217137,-0.0032800566,0.00048841786,-0.03991613,4000,4000,0,0,0,1
74112000,74112000,1310988,1310988,0.0007691239,0.0014029479,0.004058659,-0.0029592337,0.0003639194,-0.03994487,4000,4000,0,0,0,1
74612000,74612000,1310988,1310988,-0.0012516993,-0.0005187868,0.0034706267,-0.002585738,-0.00051235844,-0.03938941,4000,4000,0,0,0,1
75112000,75112000,1310988,1310988,0.00036539813,-0.0012442282,0.0032160326,-0.0032800569,-0.00036870642,-0.03970545,4000,4000,0,0,0,1
75612000,75612000,1310988,1310988,-0.00059867254,-0.0013986944,0.0028527789,-0.0041898536,0.00044053385,-0.040385395,4000,4000,0,0,0,1
76112000,76112000,1310988,1310988,0.00028868706,5.219711e-05,-0.0010503508,-0.0055832784,0.0009289511,-0.039628837,4000,4000,0,0,0,1
76612000,76612000,1310988,1310988,0.00049854314,0.0008447552,-0.00030573076,-0.0070724725,0.0007230497,-0.038996764,4000,4000,0,0,0,1
77112000,77112000,1310988,1310988,-0.00017044257,-6.9242305e-05,-7.0306785e-05,-0.007455545,0.00034476578,-0.039059013,4000,4000,0,0,0,1
77612000,77612000,1310988,1310988,-2.2370554e-05,-1.3848443e-05,-2.1305418e-06,-0.0071538757,0.00046447586,-0.03864242,4000,4000,0,0,0,1
78112000,78112000,1310988,1310988,-1.3848495e-05,-6.285057e-05,1.38485e-05,-0.0071490873,0.00043574543,-0.03871904,4000,4000,0,0,0,1
78612000,78612000,1310988,1310988,-7.456868e-06,-5.9654834e-05,1.4913624e-05,-0.00723049,0.00041180346,-0.0386089,4000,4000,0,0,0,1
79112000,79112000,1310988,1310988,-4.0480038e-05,-4.367586e-05,-6.3915886e-06,-0.007335834,0.0003782846,-0.03864721,4000,4000,0,0,0,1
79612000,79612000,1310988,1310988,-1.5978972e-05,-2.9827406e-05,-5.32632e-06,-0.0071490873,0.0003399774,-0.038685516,4000,4000,0,0,0,1
80112000,80112000,1310988,1310988,2.130511e-06,-3.515373e-05,1.065279e-06,-0.007465122,0.00030167014,-0.03858017,4000,4000,0,0,0,1
80612000,80612000,1310988,1310988,5.3263207e-06,-3.6219004e-05,-7.4568306e-06,-0.007493852,0.00038786136,-0.038422156,4000,4000,0,0,0,1
81112000,81112000,1310988,1310988,-8.522099e-06,-2.4501094e-05,5.326312e-06,-0.007584832,0.00025378607,-0.038546648,4000,4000,0,0,0,1
81612000,81612000,1310988,1310988,4.2610127e-06,-4.261058e-05,2.4501092e-05,-0.0075896205,0.00033040054,-0.0385275,4000,4000,0,0,0,1
82112000,82112000,1310988,1310988,-1.4913702e-05,2.1305323e-06,-5.3263275e-06,-0.0075991973,0.00027772808,-0.03839342,4000,4000,0,0,0,1
82612000,82612000,1310988,1310988,8.52215e-06,-8.7351684e-05,5.3263575e-06,-0.007594409,0.00039264973,-0.038388636,4000,4000,0,0,0,1
83112000,83112000,1310988,1310988,1.1717909e-05,6.391588e-06,2.1305354e-06,-0.0076231393,0.0002968817,-0.038355112,4000,4000,0,0,0,1
83612000,83612000,1310988,1310988,2.0240426e-05,0.001357147,2.6630134e-05,-0.0077476376,0.00020590205,-0.03806781,4000,4000,0,0,0,1
84112000,84112000,1310988,1310988,-0.00023861937,-0.00013315788,2.2370452e-05,-0.0071490873,0.00034955415,-0.03909732,4000,4000,0,0,0,1
84612000,84612000,1310988,1310988,-3.40884e-05,0.00016937706,-2.4501136e-05,-0.0060142353,0.00018196004,-0.039154775,4000,4000,0,0,0,1
85112000,85112000,1310988,1310988,-7.989475e-05,0.00013635395,-3.4088385e-05,-0.005185841,0.0002873049,-0.039264914,4000,4000,0,0,0,1
85612000,85612000,1310988,1310988,-6.391587e-05,3.941477e-05,1.2783268e-05,-0.0040940847,0.00034476578,-0.03918351,4000,4000,0,0,0,1
86112000,86112000,1310988,1310988,0.00021624436,-0.0015595478,0.00035792936,-0.0034524393,0.0002729397,-0.039513916,4000,4000,0,0,0,1
86612000,86612000,1310988,1310988,0.00084794505,0.0013667264,0.004056531,-0.002810793,0.00031124696,-0.040265687,4000,4000,0,0,0,1
87112000,87112000,1310988,1310988,-0.0014040296,4.7932725e-05,0.0034642364,-0.0026671411,-0.00043574406,-0.03898239,4000,4000,0,0,0,1
87612000,87612000,1310988,1310988,0.0004367662,-0.0016213309,0.0031680968,-0.0032178075,-0.00032082235,-0.039542634,4000,4000,0,0,0,1
