timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
115476000,32767,32767,32767,32767,32767,32767
115480000,32767,32767,32767,32767,32767,32767
115484000,32767,32767,32767,32767,32767,32767
115488000,32767,32767,32767,32767,32767,32767
115492000,32767,32767,32767,32767,32767,32767
115496000,32767,32767,32767,0,32767,32767
115500000,32767,32767,32767,32767,32767,32767
115504000,32767,32767,32767,32767,32767,32767
115508000,32767,32767,32767,32767,32767,32767
115512000,32767,32767,32767,32767,32767,32767
115516000,32767,32767,32767,32767,32767,32767
115520000,32767,32767,32767,32767,32767,32767
115524000,32767,32767,32767,32767,-40,32767
115528000,32767,32767,32767,32767,32767,32767
115532000,32767,32767,32767,32767,32767,32767
115536000,32767,32767,32767,32767,32767,32767
115540000,32767,32767,32767,32767,32767,32767
115544000,32767,32767,32767,32767,32767,32767
115548000,32767,32767,32767,32767,32767,32767
115552000,32767,32767,32767,32767,32767,32767
115556000,32767,32767,32767,32767,32767,32767
115560000,32767,32767,32767,32767,32767,32767
115564000,32767,32767,32767,32767,32767,32767
115568000,32767,32767,32767,32767,32767,32767
115572000,32767,32767,32767,32767,32767,32767
115576000,32767,32767,32767,32767,32767,32767
115580000,32767,32767,32767,32767,32767,32767
115584000,32767,32767,32767,32767,32767,32767
115588000,32767,32767,32767,32767,32767,32767
115592000,32767,32767,32767,0,32767,32767
115596000,32767,32767,32767,32767,32767,32767
115600000,32767,32767,32767,32767,32767,32767
115604000,32767,32767,32767,32767,32767,32767
115608000,32767,32767,32767,32767,32767,32767
115612000,32767,32767,32767,32767,32767,32767
115616000,32767,32767,32767,0,0,32767
115620000,32767,32767,32767,32767,32767,32767
115624000,32767,32767,32767,32767,32767,32767
115628000,32767,32767,32767,32767,32767,32767
115632000,32767,32767,32767,32767,32767,32767
115636000,32767,32767,32767,32767,32767,32767
115640000,32767,32767,32767,32767,32767,32767
115644000,32767,32767,32767,32767,32767,32767
115648000,32767,32767,32767,32767,32767,32767
115652000,32767,32767,32767,32767,0,32767
115656000,32767,32767,32767,32767,32767,32767
115660000,32767,32767,32767,32767,32767,32767
115664000,32767,32767,32767,32767,32767,32767
115668000,32767,32767,32767,32767,32767,32767
115672000,32767,32767,32767,32767,32767,32767
115676000,32767,32767,32767,32767,32767,32767
115680000,32767,32767,32767,32767,32767,32767
115684000,32767,32767,32767,32767,32767,32767
115688000,32767,32767,32767,32767,32767,32767
115692000,32767,32767,32767,32767,32767,32767
115696000,32767,32767,32767,32767,32767,32767
115700000,32767,32767,32767,32767,32767,32767
115704000,32767,32767,32767,32767,32767,32767
115708000,32767,32767,32767,32767,32767,32767
115712000,32767,32767,32767,0,32767,32767
115716000,32767,32767,32767,32767,32767,32767
115720000,32767,32767,32767,32767,32767,32767
115724000,32767,32767,32767,32767,32767,32767
115728000,32767,32767,32767,32767,32767,32767
115732000,32767,32767,32767,32767,32767,32767
115736000,32767,32767,32767,32767,32767,32767
115740000,32767,32767,32767,-40,32767,32767
115744000,32767,32767,32767,32767,32767,32767
115748000,32767,32767,32767,32767,32767,32767
115752000,32767,32767,32767,32767,32767,32767
115756000,32767,32767,32767,32767,32767,32767
115760000,32767,32767,32767,32767,32767,32767
115764000,32767,32767,32767,32767,-40,32767
115768000,32767,32767,32767,32767,32767,32767
115772000,32767,32767,32767,32767,32767,32767
115776000,32767,32767,32767,32767,32767,32767
115780000,32767,32767,32767,32767,32767,32767
115784000,32767,32767,32767,32767,32767,32767
115788000,32767,32767,32767,32767,32767,32767
115792000,32767,32767,32767,32767,32767,32767
115796000,32767,32767,32767,32767,32767,32767
115800000,32767,32767,32767,32767,-40,32767
115804000,32767,32767,32767,32767,32767,32767
115808000,32767,32767,32767,32767,32767,32767
115812000,32767,32767,32767,32767,32767,32767
115816000,32767,32767,32767,32767,32767,32767
115820000,32767,32767,32767,32767,32767,32767
115824000,32767,32767,32767,32767,32767,32767
115828000,32767,32767,32767,32767,32767,32767
115832000,32767,32767,32767,32767,32767,32767
115836000,32767,32767,32767,-40,32767,32767
115840000,32767,32767,32767,32767,32767,32767
115844000,32767,32767,32767,32767,32767,32767
115848000,32767,32767,32767,32767,32767,32767
115852000,32767,32767,32767,32767,32767,32767
115856000,32767,32767,32767,32767,32767,32767
115860000,32767,32767,32767,-40,32767,32767
115864000,32767,32767,32767,32767,32767,32767
115868000,32767,32767,32767,32767,32767,32767
115872000,32767,32767,32767,32767,32767,32767
115876000,32767,32767,32767,32767,32767,32767
115880000,32767,32767,32767,32767,32767,32767
115884000,32767,32767,32767,32767,32767,32767
115888000,32767,32767,32767,32767,32767,32767
115892000,32767,32767,32767,32767,32767,32767
115896000,32767,32767,32767,32767,32767,32767
115900000,32767,32767,32767,32767,32767,32767
115904000,32767,32767,32767,32767,0,32767
115908000,32767,32767,32767,32767,32767,32767
115912000,32767,32767,32767,32767,32767,32767
115916000,32767,32767,32767,32767,32767,32767
115920000,32767,32767,32767,32767,32767,32767
115924000,32767,32767,32767,32767,32767,32767
115928000,32767,32767,32767,32767,32767,32767
115932000,32767,32767,32767,32767,32767,32767
115936000,32767,32767,32767,32767,32767,32767
115940000,32767,32767,32767,32767,32767,32767
115944000,32767,32767,32767,32767,-40,32767
115948000,32767,32767,32767,32767,32767,32767
115952000,32767,32767,32767,32767,32767,32767
115956000,32767,32767,32767,-40,32767,32767
115960000,32767,32767,32767,32767,32767,32767
115964000,32767,32767,32767,32767,32767,32767
115968000,32767,32767,32767,32767,32767,32767
115972000,32767,32767,32767,32767,32767,32767
115976000,32767,32767,32767,0,32767,32767
115980000,32767,32767,32767,32767,32767,32767
115984000,32767,32767,32767,32767,32767,32767
115988000,32767,32767,32767,32767,32767,32767
115992000,32767,32767,32767,32767,32767,32767
115996000,32767,32767,32767,32767,32767,32767
116000000,32767,32767,32767,32767,32767,32767
116004000,32767,32767,32767,32767,32767,32767
116008000,32767,32767,32767,32767,32767,32767
116012000,32767,32767,32767,32767,32767,32767
116016000,32767,32767,32767,32767,32767,32767
116020000,32767,32767,32767,32767,32767,32767
116024000,32767,32767,32767,32767,32767,32767
116028000,32767,32767,32767,32767,32767,32767
116032000,32767,32767,32767,32767,32767,32767
116036000,32767,32767,32767,32767,32767,32767
116040000,32767,32767,32767,32767,32767,32767
116044000,32767,32767,32767,32767,32767,32767
116048000,32767,32767,32767,32767,0,32767
116052000,32767,32767,32767,32767,32767,32767
116056000,32767,32767,32767,32767,32767,32767
116060000,32767,32767,32767,32767,32767,32767
116064000,32767,32767,32767,32767,32767,32767
116068000,32767,32767,32767,0,32767,32767
116072000,32767,32767,32767,32767,32767,32767
116076000,32767,32767,32767,32767,32767,32767
116080000,32767,32767,32767,32767,32767,32767
116084000,32767,32767,32767,32767,0,32767
116088000,32767,32767,32767,32767,32767,32767
116092000,32767,32767,32767,32767,32767,32767
116096000,32767,32767,32767,32767,32767,32767
116100000,32767,32767,32767,-40,32767,32767
116104000,32767,32767,32767,32767,32767,32767
116108000,32767,32767,32767,32767,32767,32767
116112000,32767,32767,32767,32767,32767,32767
116116000,32767,32767,32767,32767,32767,32767
116120000,32767,32767,32767,32767,32767,32767
116124000,32767,32767,32767,32767,32767,32767
116128000,32767,32767,32767,32767,32767,32767
116132000,32767,32767,32767,32767,32767,32767
116136000,32767,32767,32767,32767,32767,32767
116140000,32767,32767,32767,32767,32767,32767
116144000,32767,32767,32767,32767,32767,32767
116148000,32767,32767,32767,32767,32767,32767
116152000,32767,32767,32767,32767,32767,32767
116156000,32767,32767,32767,32767,32767,32767
116160000,32767,32767,32767,32767,32767,32767
116164000,32767,32767,32767,32767,32767,32767
116168000,32767,32767,32767,32767,32767,32767
116172000,32767,32767,32767,32767,32767,32767
116176000,32767,32767,32767,32767,32767,32767
116180000,32767,32767,32767,32767,0,32767
116184000,32767,32767,32767,32767,32767,32767
116188000,32767,32767,32767,32767,32767,32767
116192000,32767,32767,32767,0,32767,32767
116196000,32767,32767,32767,32767,32767,32767
116200000,32767,32767,32767,32767,32767,32767
116204000,32767,32767,32767,32767,32767,32767
116208000,32767,32767,32767,32767,32767,32767
116212000,32767,32767,32767,32767,32767,32767
116216000,32767,32767,32767,-40,32767,32767
116220000,32767,32767,32767,32767,32767,32767
116224000,32767,32767,32767,32767,32767,32767
116228000,32767,32767,32767,32767,0,32767
116232000,32767,32767,32767,32767,32767,32767
116236000,32767,32767,32767,32767,32767,32767
116240000,32767,32767,32767,32767,32767,32767
116244000,32767,32767,32767,32767,32767,32767
116248000,32767,32767,32767,32767,32767,32767
116252000,32767,32767,32767,32767,32767,32767
116256000,32767,32767,32767,32767,32767,32767
116260000,32767,32767,32767,32767,32767,32767
116264000,32767,32767,32767,32767,32767,32767
116268000,32767,32767,32767,32767,32767,32767
116272000,32767,32767,32767,32767,32767,32767
116276000,32767,32767,32767,32767,32767,32767
116280000,32767,32767,32767,32767,32767,32767
116284000,32767,32767,32767,32767,32767,32767
116288000,32767,32767,32767,0,32767,32767
116292000,32767,32767,32767,32767,32767,32767
116296000,32767,32767,32767,32767,32767,32767
116300000,32767,32767,32767,32767,32767,32767
116304000,32767,32767,32767,32767,32767,32767
116308000,32767,32767,32767,32767,32767,32767
116312000,32767,32767,32767,32767,32767,32767
116316000,32767,32767,32767,32767,32767,32767
116320000,32767,32767,32767,32767,32767,32767
116324000,32767,32767,32767,32767,0,32767
116328000,32767,32767,32767,32767,32767,32767
116332000,32767,32767,32767,32767,32767,32767
116336000,32767,32767,32767,0,32767,32767
116340000,32767,32767,32767,32767,32767,32767
116344000,32767,32767,32767,32767,32767,32767
116348000,32767,32767,32767,32767,32767,32767
116352000,32767,32767,32767,32767,32767,32767
116356000,32767,32767,32767,32767,32767,32767
116360000,32767,32767,32767,32767,32767,32767
116364000,32767,32767,32767,32767,32767,32767
116368000,32767,32767,32767,32767,32767,32767
116372000,32767,32767,32767,32767,0,32767
116376000,32767,32767,32767,32767,32767,32767
116380000,32767,32767,32767,32767,32767,32767
116384000,32767,32767,32767,32767,32767,32767
116388000,32767,32767,32767,32767,32767,32767
116392000,32767,32767,32767,32767,32767,32767
116396000,32767,32767,32767,32767,32767,32767
116400000,32767,32767,32767,32767,32767,32767
116404000,32767,32767,32767,32767,32767,32767
116408000,32767,32767,32767,32767,32767,32767
116412000,32767,32767,32767,-40,32767,32767
116416000,32767,32767,32767,32767,32767,32767
116420000,32767,32767,32767,32767,32767,32767
116424000,32767,32767,32767,32767,32767,32767
116428000,32767,32767,32767,32767,32767,32767
116432000,32767,32767,32767,32767,32767,32767
116436000,32767,32767,32767,32767,32767,32767
116440000,32767,32767,32767,32767,32767,32767
116444000,32767,32767,32767,32767,32767,32767
116448000,32767,32767,32767,32767,32767,32767
116452000,32767,32767,32767,32767,32767,32767
116456000,32767,32767,32767,0,0,32767
116460000,32767,32767,32767,32767,32767,32767
116464000,32767,32767,32767,32767,32767,32767
116468000,32767,32767,32767,32767,32767,32767
116472000,32767,32767,32767,32767,32767,32767
116476000,32767,32767,32767,32767,32767,32767
116480000,32767,32767,32767,32767,32767,32767
116484000,32767,32767,32767,32767,32767,32767
116488000,32767,32767,32767,32767,32767,32767
116492000,32767,32767,32767,32767,32767,32767
116496000,32767,32767,32767,32767,32767,32767
116500000,32767,32767,32767,32767,32767,32767
116504000,32767,32767,32767,32767,32767,32767
116508000,32767,32767,32767,32767,32767,32767
116512000,32767,32767,32767,32767,32767,32767
116516000,32767,32767,32767,32767,0,32767
116520000,32767,32767,32767,32767,32767,32767
116524000,32767,32767,32767,32767,32767,32767
116528000,32767,32767,32767,0,32767,32767
116532000,32767,32767,32767,32767,32767,32767
116536000,32767,32767,32767,32767,32767,32767
116540000,32767,32767,32767,32767,32767,32767
116544000,32767,32767,32767,32767,32767,32767
116548000,32767,32767,32767,32767,32767,32767
116552000,32767,32767,32767,32767,32767,32767
116556000,32767,32767,32767,32767,32767,32767
116560000,32767,32767,32767,32767,32767,32767
116564000,32767,32767,32767,32767,32767,32767
116568000,32767,32767,32767,32767,32767,32767
116572000,32767,32767,32767,32767,32767,32767
116576000,32767,32767,32767,0,32767,32767
116580000,32767,32767,32767,32767,32767,32767
116584000,32767,32767,32767,32767,32767,32767
116588000,32767,32767,32767,32767,32767,32767
116592000,32767,32767,32767,32767,32767,32767
116596000,32767,32767,32767,32767,32767,32767
116600000,32767,32767,32767,32767,0,32767
116604000,32767,32767,32767,32767,32767,32767
116608000,32767,32767,32767,32767,32767,32767
116612000,32767,32767,32767,32767,32767,32767
116616000,32767,32767,32767,32767,32767,32767
116620000,32767,32767,32767,32767,32767,32767
116624000,32767,32767,32767,32767,32767,32767
116628000,32767,32767,32767,32767,32767,32767
116632000,32767,32767,32767,32767,32767,32767
116636000,32767,32767,32767,32767,32767,32767
116640000,32767,32767,32767,32767,32767,32767
116644000,32767,32767,32767,32767,32767,32767
116648000,32767,32767,32767,0,32767,32767
116652000,32767,32767,32767,32767,32767,32767
116656000,32767,32767,32767,32767,32767,32767
116660000,32767,32767,32767,32767,0,32767
116664000,32767,32767,32767,32767,32767,32767
116668000,32767,32767,32767,32767,32767,32767
116672000,32767,32767,32767,32767,32767,32767
116676000,32767,32767,32767,32767,32767,32767
116680000,32767,32767,32767,32767,32767,32767
116684000,32767,32767,32767,32767,32767,32767
116688000,32767,32767,32767,32767,32767,32767
116692000,32767,32767,32767,32767,32767,32767
116696000,32767,32767,32767,0,32767,32767
116700000,32767,32767,32767,32767,32767,32767
116704000,32767,32767,32767,32767,32767,32767
116708000,32767,32767,32767,32767,32767,32767
116712000,32767,32767,32767,32767,32767,32767
116716000,32767,32767,32767,32767,32767,32767
116720000,32767,32767,32767,32767,32767,32767
116724000,32767,32767,32767,32767,32767,32767
116728000,32767,32767,32767,32767,32767,32767
116732000,32767,32767,32767,32767,32767,32767
116736000,32767,32767,32767,32767,32767,32767
116740000,32767,32767,32767,32767,32767,32767
116744000,32767,32767,32767,32767,0,32767
116748000,32767,32767,32767,32767,32767,32767
116752000,32767,32767,32767,32767,32767,32767
116756000,32767,32767,32767,32767,32767,32767
116760000,32767,32767,32767,32767,32767,32767
116764000,32767,32767,32767,32767,32767,32767
116768000,32767,32767,32767,32767,32767,32767
116772000,32767,32767,32767,-40,32767,32767
116776000,32767,32767,32767,32767,32767,32767
116780000,32767,32767,32767,32767,32767,32767
116784000,32767,32767,32767,32767,32767,32767
116788000,32767,32767,32767,32767,32767,32767
116792000,32767,32767,32767,32767,32767,32767
116796000,32767,32767,32767,32767,32767,32767
116800000,32767,32767,32767,32767,32767,32767
116804000,32767,32767,32767,32767,32767,32767
116808000,32767,32767,32767,32767,-40,32767
116812000,32767,32767,32767,32767,32767,32767
116816000,32767,32767,32767,32767,32767,32767
116820000,32767,32767,32767,-40,32767,32767
116824000,32767,32767,32767,32767,32767,32767
116828000,32767,32767,32767,32767,32767,32767
116832000,32767,32767,32767,32767,32767,32767
116836000,32767,32767,32767,32767,32767,32767
116840000,32767,32767,32767,32767,32767,32767
116844000,32767,32767,32767,32767,32767,32767
116848000,32767,32767,32767,32767,32767,32767
116852000,32767,32767,32767,32767,32767,32767
116856000,32767,32767,32767,32767,32767,32767
116860000,32767,32767,32767,32767,32767,32767
116864000,32767,32767,32767,32767,32767,32767
116868000,32767,32767,32767,32767,32767,32767
116872000,32767,32767,32767,32767,32767,32767
116876000,32767,32767,32767,32767,32767,32767
116880000,32767,32767,32767,32767,32767,32767
116884000,32767,32767,32767,32767,32767,32767
116888000,32767,32767,32767,32767,32767,32767
116892000,32767,32767,32767,-40,-40,32767
116896000,32767,32767,32767,32767,32767,32767
116900000,32767,32767,32767,32767,32767,32767
116904000,32767,32767,32767,32767,32767,32767
116908000,32767,32767,32767,32767,32767,32767
116912000,32767,32767,32767,32767,32767,32767
116916000,32767,32767,32767,32767,32767,32767
116920000,32767,32767,32767,32767,32767,32767
116924000,32767,32767,32767,32767,32767,32767
116928000,32767,32767,32767,32767,32767,32767
116932000,32767,32767,32767,32767,32767,32767
116936000,32767,32767,32767,0,0,32767
116940000,32767,32767,32767,32767,32767,32767
116944000,32767,32767,32767,32767,32767,32767
116948000,32767,32767,32767,32767,32767,32767
116952000,32767,32767,32767,32767,32767,32767
116956000,32767,32767,32767,32767,32767,32767
116960000,32767,32767,32767,32767,32767,32767
116964000,32767,32767,32767,32767,32767,32767
116968000,32767,32767,32767,32767,32767,32767
116972000,32767,32767,32767,32767,32767,32767
116976000,32767,32767,32767,32767,32767,32767
116980000,32767,32767,32767,32767,32767,32767
116984000,32767,32767,32767,32767,32767,32767
116988000,32767,32767,32767,32767,32767,32767
116992000,32767,32767,32767,32767,32767,32767
116996000,32767,32767,32767,32767,32767,32767
117000000,32767,32767,32767,32767,32767,32767
117004000,32767,32767,32767,32767,32767,32767
117008000,32767,32767,32767,0,32767,32767
117012000,32767,32767,32767,32767,32767,32767
117016000,32767,32767,32767,32767,32767,32767
117020000,32767,32767,32767,32767,32767,32767
117024000,32767,32767,32767,32767,32767,32767
117028000,32767,32767,32767,32767,32767,32767
117032000,32767,32767,32767,32767,0,32767
117036000,32767,32767,32767,32767,32767,32767
117040000,32767,32767,32767,32767,32767,32767
117044000,32767,32767,32767,32767,32767,32767
117048000,32767,32767,32767,32767,32767,32767
117052000,32767,32767,32767,32767,32767,32767
117056000,32767,32767,32767,0,32767,32767
117060000,32767,32767,32767,32767,32767,32767
117064000,32767,32767,32767,32767,32767,32767
117068000,32767,32767,32767,32767,32767,32767
117072000,32767,32767,32767,32767,32767,32767
117076000,32767,32767,32767,32767,32767,32767
117080000,32767,32767,32767,32767,0,32767
117084000,32767,32767,32767,32767,32767,32767
117088000,32767,32767,32767,32767,32767,32767
117092000,32767,32767,32767,32767,32767,32767
117096000,32767,32767,32767,32767,32767,32767
117100000,32767,32767,32767,32767,32767,32767
117104000,32767,32767,32767,32767,32767,32767
117108000,32767,32767,32767,32767,32767,32767
117112000,32767,32767,32767,32767,32767,32767
117116000,32767,32767,32767,32767,32767,32767
117120000,32767,32767,32767,32767,32767,32767
117124000,32767,32767,32767,32767,32767,32767
117128000,32767,32767,32767,0,32767,32767
117132000,32767,32767,32767,32767,32767,32767
117136000,32767,32767,32767,32767,32767,32767
117140000,32767,32767,32767,32767,32767,32767
117144000,32767,32767,32767,32767,32767,32767
117148000,32767,32767,32767,32767,32767,32767
117152000,32767,32767,32767,32767,32767,32767
117156000,32767,32767,32767,32767,32767,32767
117160000,32767,32767,32767,32767,32767,32767
117164000,32767,32767,32767,32767,32767,32767
117168000,32767,32767,32767,32767,32767,32767
117172000,32767,32767,32767,32767,32767,32767
117176000,32767,32767,32767,0,0,32767
117180000,32767,32767,32767,32767,32767,32767
117184000,32767,32767,32767,32767,32767,32767
117188000,32767,32767,32767,32767,32767,32767
117192000,32767,32767,32767,32767,32767,32767
117196000,32767,32767,32767,32767,32767,32767
117200000,32767,32767,32767,32767,32767,32767
117204000,32767,32767,32767,32767,32767,32767
117208000,32767,32767,32767,32767,32767,32767
117212000,32767,32767,32767,32767,32767,32767
117216000,32767,32767,32767,32767,32767,32767
117220000,32767,32767,32767,32767,32767,32767
117224000,32767,32767,32767,32767,32767,32767
117228000,32767,32767,32767,32767,-40,32767
117232000,32767,32767,32767,32767,32767,32767
117236000,32767,32767,32767,32767,32767,32767
117240000,32767,32767,32767,32767,32767,32767
117244000,32767,32767,32767,32767,32767,32767
117248000,32767,32767,32767,32767,32767,32767
117252000,32767,32767,32767,-40,32767,32767
117256000,32767,32767,32767,32767,32767,32767
117260000,32767,32767,32767,32767,32767,32767
117264000,32767,32767,32767,32767,32767,32767
117268000,32767,32767,32767,32767,32767,32767
117272000,32767,32767,32767,32767,32767,32767
117276000,32767,32767,32767,32767,32767,32767
117280000,32767,32767,32767,32767,32767,32767
117284000,32767,32767,32767,32767,32767,32767
117288000,32767,32767,32767,32767,32767,32767
117292000,32767,32767,32767,32767,32767,32767
117296000,32767,32767,32767,0,32767,32767
117300000,32767,32767,32767,32767,32767,32767
117304000,32767,32767,32767,32767,32767,32767
117308000,32767,32767,32767,32767,32767,32767
117312000,32767,32767,32767,32767,32767,32767
117316000,32767,32767,32767,32767,32767,32767
117320000,32767,32767,32767,32767,0,32767
117324000,32767,32767,32767,32767,32767,32767
117328000,32767,32767,32767,32767,32767,32767
117332000,32767,32767,32767,32767,32767,32767
117336000,32767,32767,32767,32767,32767,32767
117340000,32767,32767,32767,32767,32767,32767
117344000,32767,32767,32767,32767,32767,32767
117348000,32767,32767,32767,32767,32767,32767
117352000,32767,32767,32767,32767,32767,32767
117356000,32767,32767,32767,32767,0,32767
117360000,32767,32767,32767,32767,32767,32767
117364000,32767,32767,32767,32767,32767,32767
117368000,32767,32767,32767,0,32767,32767
117372000,32767,32767,32767,32767,32767,32767
117376000,32767,32767,32767,32767,32767,32767
117380000,32767,32767,32767,32767,32767,32767
117384000,32767,32767,32767,32767,32767,32767
117388000,32767,32767,32767,32767,32767,32767
117392000,32767,32767,32767,32767,32767,32767
117396000,32767,32767,32767,32767,32767,32767
117400000,32767,32767,32767,32767,32767,32767
117404000,32767,32767,32767,32767,32767,32767
117408000,32767,32767,32767,32767,32767,32767
117412000,32767,32767,32767,32767,32767,32767
117416000,32767,32767,32767,-40,32767,32767
117420000,32767,32767,32767,32767,32767,32767
117424000,32767,32767,32767,32767,32767,32767
117428000,32767,32767,32767,32767,32767,32767
117432000,32767,32767,32767,32767,32767,32767
117436000,32767,32767,32767,32767,32767,32767
117440000,32767,32767,32767,32767,32767,32767
117444000,32767,32767,32767,32767,32767,32767
117448000,32767,32767,32767,32767,32767,32767
117452000,32767,32767,32767,32767,32767,32767
117456000,32767,32767,32767,32767,32767,32767
117460000,32767,32767,32767,32767,32767,32767
117464000,32767,32767,32767,32767,32767,32767
117468000,32767,32767,32767,-40,-40,32767
117472000,32767,32767,32767,32767,32767,32767
117476000,32767,32767,32767,32767,32767,32767
117480000,32767,32767,32767,32767,32767,32767
117484000,32767,32767,32767,32767,32767,32767
117488000,32767,32767,32767,32767,32767,32767
117492000,32767,32767,32767,32767,-40,32767
117496000,32767,32767,32767,32767,32767,32767
117500000,32767,32767,32767,32767,32767,32767
117504000,32767,32767,32767,32767,32767,32767
117508000,32767,32767,32767,32767,32767,32767
117512000,32767,32767,32767,32767,32767,32767
117516000,32767,32767,32767,32767,32767,32767
117520000,32767,32767,32767,32767,32767,32767
117524000,32767,32767,32767,32767,32767,32767
117528000,32767,32767,32767,32767,32767,32767
117532000,32767,32767,32767,32767,32767,32767
117536000,32767,32767,32767,32767,32767,32767
117540000,32767,32767,32767,-40,32767,32767
117544000,32767,32767,32767,32767,32767,32767
117548000,32767,32767,32767,32767,32767,32767
117552000,32767,32767,32767,32767,32767,32767
117556000,32767,32767,32767,32767,32767,32767
117560000,32767,32767,32767,32767,32767,32767
117564000,32767,32767,32767,32767,32767,32767
117568000,32767,32767,32767,32767,32767,32767
117572000,32767,32767,32767,32767,32767,32767
117576000,32767,32767,32767,32767,32767,32767
117580000,32767,32767,32767,32767,32767,32767
117584000,32767,32767,32767,0,32767,32767
117588000,32767,32767,32767,32767,32767,32767
117592000,32767,32767,32767,32767,32767,32767
117596000,32767,32767,32767,32767,32767,32767
117600000,32767,32767,32767,32767,32767,32767
117604000,32767,32767,32767,32767,32767,32767
117608000,32767,32767,32767,32767,-40,32767
117612000,32767,32767,32767,32767,32767,32767
117616000,32767,32767,32767,32767,32767,32767
117620000,32767,32767,32767,32767,32767,32767
117624000,32767,32767,32767,32767,-40,32767
117628000,32767,32767,32767,32767,32767,32767
117632000,32767,32767,32767,32767,32767,32767
117636000,32767,32767,32767,32767,32767,32767
117640000,32767,32767,32767,32767,32767,32767
117644000,32767,32767,32767,32767,32767,32767
117648000,32767,32767,32767,32767,32767,32767
117652000,32767,32767,32767,32767,32767,32767
117656000,32767,32767,32767,32767,32767,32767
117660000,32767,32767,32767,-40,32767,32767
117664000,32767,32767,32767,32767,32767,32767
117668000,32767,32767,32767,32767,32767,32767
117672000,32767,32767,32767,32767,32767,32767
117676000,32767,32767,32767,32767,32767,32767
117680000,32767,32767,32767,32767,32767,32767
117684000,32767,32767,32767,32767,32767,32767
117688000,32767,32767,32767,32767,32767,32767
117692000,32767,32767,32767,32767,32767,32767
117696000,32767,32767,32767,32767,32767,32767
117700000,32767,32767,32767,32767,32767,32767
117704000,32767,32767,32767,32767,32767,32767
117708000,32767,32767,32767,-40,32767,32767
117712000,32767,32767,32767,32767,32767,32767
117716000,32767,32767,32767,32767,32767,32767
117720000,32767,32767,32767,32767,32767,32767
117724000,32767,32767,32767,32767,32767,32767
117728000,32767,32767,32767,32767,32767,32767
117732000,32767,32767,32767,32767,32767,32767
117736000,32767,32767,32767,32767,32767,32767
117740000,32767,32767,32767,32767,32767,32767
117744000,32767,32767,32767,32767,32767,32767
117748000,32767,32767,32767,32767,32767,32767
117752000,32767,32767,32767,32767,-40,32767
117756000,32767,32767,32767,32767,32767,32767
117760000,32767,32767,32767,32767,32767,32767
117764000,32767,32767,32767,32767,0,32767
117768000,32767,32767,32767,32767,32767,32767
117772000,32767,32767,32767,32767,32767,32767
117776000,32767,32767,32767,0,32767,32767
117780000,32767,32767,32767,32767,32767,32767
117784000,32767,32767,32767,32767,32767,32767
117788000,32767,32767,32767,32767,32767,32767
117792000,32767,32767,32767,32767,32767,32767
117796000,32767,32767,32767,32767,32767,32767
117800000,32767,32767,32767,32767,32767,32767
117804000,32767,32767,32767,32767,32767,32767
117808000,32767,32767,32767,32767,32767,32767
117812000,32767,32767,32767,32767,32767,32767
117816000,32767,32767,32767,32767,32767,32767
117820000,32767,32767,32767,32767,32767,32767
117824000,32767,32767,32767,0,32767,32767
117828000,32767,32767,32767,32767,32767,32767
117832000,32767,32767,32767,32767,32767,32767
117836000,32767,32767,32767,32767,32767,32767
117840000,32767,32767,32767,32767,32767,32767
117844000,32767,32767,32767,32767,32767,32767
117848000,32767,32767,32767,32767,32767,32767
117852000,32767,32767,32767,32767,32767,32767
117856000,32767,32767,32767,32767,32767,32767
117860000,32767,32767,32767,32767,32767,32767
117864000,32767,32767,32767,32767,32767,32767
117868000,32767,32767,32767,32767,32767,32767
117872000,32767,32767,32767,32767,32767,32767
117876000,32767,32767,32767,32767,32767,32767
117880000,32767,32767,32767,32767,32767,32767
117884000,32767,32767,32767,32767,32767,32767
117888000,32767,32767,32767,32767,32767,32767
117892000,32767,32767,32767,32767,32767,32767
117896000,32767,32767,32767,32767,0,32767
117900000,32767,32767,32767,-40,32767,32767
117904000,32767,32767,32767,32767,32767,32767
117908000,32767,32767,32767,32767,0,32767
117912000,32767,32767,32767,32767,32767,32767
117916000,32767,32767,32767,32767,32767,32767
117920000,32767,32767,32767,32767,32767,32767
117924000,32767,32767,32767,32767,32767,32767
117928000,32767,32767,32767,32767,32767,32767
117932000,32767,32767,32767,32767,32767,32767
117936000,32767,32767,32767,32767,32767,32767
117940000,32767,32767,32767,32767,32767,32767
117944000,32767,32767,32767,32767,32767,32767
117948000,32767,32767,32767,-40,32767,32767
117952000,32767,32767,32767,32767,32767,32767
117956000,32767,32767,32767,32767,32767,32767
117960000,32767,32767,32767,32767,32767,32767
117964000,32767,32767,32767,32767,32767,32767
117968000,32767,32767,32767,32767,32767,32767
117972000,32767,32767,32767,32767,32767,32767
117976000,32767,32767,32767,32767,32767,32767
117980000,32767,32767,32767,32767,32767,32767
117984000,32767,32767,32767,32767,32767,32767
117988000,32767,32767,32767,32767,32767,32767
117992000,32767,32767,32767,32767,32767,32767
117996000,32767,32767,32767,32767,32767,32767
118000000,32767,32767,32767,32767,32767,32767
118004000,32767,32767,32767,32767,32767,32767
118008000,32767,32767,32767,32767,32767,32767
